unique_id,ds,LSTM,NBEATS,NHITS,PatchTST,TimeMixer,TimesNet,Informer,TFT
USA/CA/CA_1/HOBBIES,2016-04-16,584.86786,625.8129,625.7303,592.2354,613.87225,601.6204,621.76276,581.95447
USA/CA/CA_1/HOBBIES,2016-04-17,516.3004,592.6188,591.17786,545.1091,592.5347,579.0826,627.01117,584.15845
USA/CA/CA_1/HOBBIES,2016-04-18,441.43927,513.6646,502.16824,465.5962,498.51733,478.1786,514.64075,492.02518
USA/CA/CA_1/HOBBIES,2016-04-19,425.62357,471.2255,477.30338,448.8601,484.4508,462.97003,458.28552,462.50867
USA/CA/CA_1/HOBBIES,2016-04-20,423.08182,479.71335,479.58215,436.089,487.15317,473.32898,445.88135,459.63843
USA/CA/CA_1/HOBBIES,2016-04-21,442.39334,466.35962,462.82608,472.34427,488.59955,462.38385,465.93478,465.6662
USA/CA/CA_1/HOBBIES,2016-04-22,520.80945,513.9533,521.85535,498.7759,532.05664,516.6301,516.9769,499.0138
USA/CA/CA_1/HOBBIES,2016-04-23,581.66724,608.5931,627.8283,592.52954,612.94745,591.9729,607.08,584.04425
USA/CA/CA_1/HOBBIES,2016-04-24,507.8576,591.60535,583.6036,534.24243,553.0659,575.9769,621.2715,589.12823
USA/CA/CA_1/HOBBIES/HOBBIES_1,2016-03-28,385.1672,399.59317,421.2578,392.0395,397.49915,405.42886,423.16357,419.48743
USA/CA/CA_1/HOBBIES/HOBBIES_1,2016-03-29,378.0588,396.36743,405.4812,389.1967,377.94223,397.0582,413.5733,412.29486
USA/CA/CA_1/HOBBIES/HOBBIES_1,2016-03-30,380.62823,414.50702,418.5828,401.5735,386.60382,400.1999,408.60928,417.55927
USA/CA/CA_1/HOBBIES/HOBBIES_1,2016-03-31,403.63385,419.31827,425.48557,412.89792,434.669,407.03638,417.56528,428.8542
USA/CA/CA_1/HOBBIES/HOBBIES_1,2016-04-01,473.29025,491.23932,478.43213,443.72302,467.62772,464.1658,459.55478,464.523
USA/CA/CA_1/HOBBIES/HOBBIES_1,2016-04-02,532.0761,575.67395,572.1563,531.9355,560.99603,558.9541,558.97186,533.7674
USA/CA/CA_1/HOBBIES/HOBBIES_1,2016-04-03,468.50467,542.76184,530.09033,498.53812,542.3936,531.3612,573.94794,532.3435
USA/CA/CA_1/HOBBIES/HOBBIES_1,2016-04-04,402.78467,454.28683,459.8186,410.48645,437.08994,449.69278,484.76154,455.36716
USA/CA/CA_1/HOBBIES/HOBBIES_1,2016-04-05,389.23605,419.90314,429.1903,381.9285,408.26883,412.95306,435.4314,428.39597
USA/CA/CA_1/HOBBIES/HOBBIES_1,2016-04-06,387.7484,416.66116,428.386,399.4641,416.65237,414.64212,429.373,427.45178
USA/CA/CA_1/HOBBIES/HOBBIES_1,2016-04-07,404.75385,414.99417,431.35294,408.038,415.59558,416.6225,434.52008,432.1591
USA/CA/CA_1/HOBBIES/HOBBIES_1,2016-04-08,473.7729,463.33548,478.88293,441.0975,470.39633,465.11462,472.67966,460.6851
USA/CA/CA_1/HOBBIES/HOBBIES_1,2016-04-09,532.6921,545.3215,570.16187,542.4769,568.19025,567.5002,565.43066,531.5036
USA/CA/CA_1/HOBBIES/HOBBIES_1,2016-04-10,469.5874,526.9306,530.3449,497.23297,526.3533,538.98157,564.11536,534.8969
USA/CA/CA_1/HOBBIES/HOBBIES_1,2016-04-11,405.10593,443.19745,458.3936,420.3843,460.61578,437.99,474.4096,458.17596
USA/CA/CA_1/HOBBIES/HOBBIES_1,2016-04-12,389.79504,414.84842,430.83832,392.1025,431.49872,407.92212,420.1856,429.7821
USA/CA/CA_1/HOBBIES/HOBBIES_1,2016-04-13,384.50327,408.71915,424.64023,410.3215,407.78204,406.0824,416.91125,426.59363
USA/CA/CA_1/HOBBIES/HOBBIES_1,2016-04-14,404.00488,405.25092,425.97318,404.46204,407.30087,398.66162,426.4385,430.83588
USA/CA/CA_1/HOBBIES/HOBBIES_1,2016-04-15,475.4902,451.60614,472.29666,449.6398,449.61902,445.3014,473.2266,458.0274
USA/CA/CA_1/HOBBIES/HOBBIES_1,2016-04-16,532.7222,563.4375,570.52264,543.2789,559.1936,549.0367,566.5797,527.2395
USA/CA/CA_1/HOBBIES/HOBBIES_1,2016-04-17,469.28934,531.68506,538.6649,498.5383,538.71576,526.5626,576.3449,534.28235
USA/CA/CA_1/HOBBIES/HOBBIES_1,2016-04-18,405.0761,464.76822,461.90887,426.53143,458.41095,436.74298,476.42255,459.25095
USA/CA/CA_1/HOBBIES/HOBBIES_1,2016-04-19,390.587,424.82043,438.49265,413.2019,444.72116,422.01935,422.00595,429.80124
USA/CA/CA_1/HOBBIES/HOBBIES_1,2016-04-20,387.9968,432.05228,440.8576,403.54993,447.61697,431.70535,410.0582,426.3093
USA/CA/CA_1/HOBBIES/HOBBIES_1,2016-04-21,407.4334,421.56665,425.6196,435.42535,449.92233,423.11578,428.38013,431.21228
USA/CA/CA_1/HOBBIES/HOBBIES_1,2016-04-22,479.79395,464.3209,479.08203,459.71054,489.45084,474.49542,474.42148,458.47748
USA/CA/CA_1/HOBBIES/HOBBIES_1,2016-04-23,530.57166,548.27515,574.9605,543.37317,558.3251,543.1588,554.3403,529.6818
USA/CA/CA_1/HOBBIES/HOBBIES_1,2016-04-24,462.2361,530.62476,533.51306,488.67136,502.87344,527.98505,572.504,540.2873
USA/CA/CA_1/HOBBIES/HOBBIES_2,2016-03-28,33.78271,34.26084,30.83248,36.282635,32.549423,35.22426,38.9643,36.247047
USA/CA/CA_1/HOBBIES/HOBBIES_2,2016-03-29,31.152727,32.863674,30.062553,34.24276,31.996693,34.96137,35.115387,33.613785
USA/CA/CA_1/HOBBIES/HOBBIES_2,2016-03-30,31.237074,33.065346,31.501976,33.433388,34.6982,33.5805,34.492027,34.007336
USA/CA/CA_1/HOBBIES/HOBBIES_2,2016-03-31,32.833515,33.11145,33.194595,35.59009,37.34583,34.37471,34.524,34.841038
USA/CA/CA_1/HOBBIES/HOBBIES_2,2016-04-01,38.87532,36.8806,37.67806,41.791904,42.46119,39.16261,38.24422,38.212532
USA/CA/CA_1/HOBBIES/HOBBIES_2,2016-04-02,48.83153,46.15781,47.37304,49.83863,52.328144,50.760887,47.49803,46.166794
USA/CA/CA_1/HOBBIES/HOBBIES_2,2016-04-03,46.345074,45.80604,46.349632,47.49121,49.070076,52.341286,52.737625,47.429092
USA/CA/CA_1/HOBBIES/HOBBIES_2,2016-04-04,34.829838,36.0121,33.82437,38.50413,36.157562,40.14092,43.849346,38.41669
USA/CA/CA_1/HOBBIES/HOBBIES_2,2016-04-05,30.99643,32.765957,31.951468,31.156021,33.859604,36.133682,37.14664,33.99426
USA/CA/CA_1/HOBBIES/HOBBIES_2,2016-04-06,31.069715,33.48927,31.882385,30.86237,34.70415,35.831596,34.646915,34.265366
USA/CA/CA_1/HOBBIES/HOBBIES_2,2016-04-07,32.41606,31.925117,32.687138,29.062527,34.2623,34.629562,34.266663,35.033543
USA/CA/CA_1/HOBBIES/HOBBIES_2,2016-04-08,38.583447,35.33724,36.020428,33.849598,37.494865,39.05001,38.152138,37.852882
USA/CA/CA_1/HOBBIES/HOBBIES_2,2016-04-09,48.380363,43.570663,45.691994,44.642338,47.64444,49.412838,46.335785,45.277657
USA/CA/CA_1/HOBBIES/HOBBIES_2,2016-04-10,46.409878,44.72834,45.800274,45.27077,44.52632,49.299732,49.993824,47.506145
USA/CA/CA_1/HOBBIES/HOBBIES_2,2016-04-11,36.06786,34.911045,34.40902,35.04279,34.375786,37.61679,43.35228,39.357895
USA/CA/CA_1/HOBBIES/HOBBIES_2,2016-04-12,32.651966,31.832195,34.506042,32.09236,35.310402,36.440815,35.30787,34.87043
USA/CA/CA_1/HOBBIES/HOBBIES_2,2016-04-13,31.333776,35.748325,36.498947,34.587757,37.49898,37.62308,32.805542,34.608776
USA/CA/CA_1/HOBBIES/HOBBIES_2,2016-04-14,33.289196,34.808556,37.21158,31.423088,39.007442,34.716515,34.20131,35.05729
USA/CA/CA_1/HOBBIES/HOBBIES_2,2016-04-15,39.49665,39.03579,41.095634,36.754078,42.10776,40.670666,37.36891,37.429348
USA/CA/CA_1/HOBBIES/HOBBIES_2,2016-04-16,49.104866,50.130417,50.45566,46.395363,51.951744,52.876022,46.09099,44.28342
USA/CA/CA_1/HOBBIES/HOBBIES_2,2016-04-17,47.681194,49.27079,49.821777,43.10017,51.970547,52.328762,50.949013,46.684784
USA/CA/CA_1/HOBBIES/HOBBIES_2,2016-04-18,36.819664,38.685524,37.27381,36.880577,41.17192,41.66802,42.969772,39.12671
USA/CA/CA_1/HOBBIES/HOBBIES_2,2016-04-19,33.252182,36.506386,36.67584,33.272514,40.935593,39.52725,34.793613,34.680374
USA/CA/CA_1/HOBBIES/HOBBIES_2,2016-04-20,32.714184,36.787224,36.529003,28.78729,40.429916,41.090263,32.65653,34.347084
USA/CA/CA_1/HOBBIES/HOBBIES_2,2016-04-21,34.059654,36.525898,37.638454,32.63696,40.56494,38.754517,33.952206,34.931496
USA/CA/CA_1/HOBBIES/HOBBIES_2,2016-04-22,40.452896,38.65752,40.803585,37.486725,45.65456,42.14053,38.297054,37.26986
USA/CA/CA_1/HOBBIES/HOBBIES_2,2016-04-23,49.539352,49.254784,49.32721,45.994373,53.55076,48.70326,45.707504,44.19913
USA/CA/CA_1/HOBBIES/HOBBIES_2,2016-04-24,46.483997,50.195175,48.59242,43.191113,47.377495,47.754837,51.733265,47.39483
USA/CA/CA_1/HOUSEHOLD,2016-03-28,790.5615,912.84265,896.9723,828.097,826.5691,837.3169,854.3041,862.0403
USA/CA/CA_1/HOUSEHOLD,2016-03-29,737.30304,812.93506,810.53625,758.26904,740.2696,795.08514,773.5009,790.3465
USA/CA/CA_1/HOUSEHOLD,2016-03-30,743.0428,815.0385,813.82404,787.3189,748.66595,776.9394,761.27,785.12524
USA/CA/CA_1/HOUSEHOLD,2016-03-31,774.0341,859.8172,809.29175,834.12836,840.2864,799.3109,772.7228,811.39294
USA/CA/CA_1/HOUSEHOLD,2016-04-01,944.857,962.9924,967.7215,935.5501,919.24896,941.7472,950.4499,960.5147
USA/CA/CA_1/HOUSEHOLD,2016-04-02,1281.1931,1319.7795,1297.5061,1296.9989,1309.0181,1319.9855,1321.3851,1316.099
USA/CA/CA_1/HOUSEHOLD,2016-04-03,1188.9056,1359.5153,1322.8766,1279.457,1370.8795,1388.4219,1373.5907,1330.3259
USA/CA/CA_1/HOUSEHOLD,2016-04-04,818.91125,975.85876,956.6399,898.3156,923.9815,977.5939,984.4581,875.0519
USA/CA/CA_1/HOUSEHOLD,2016-04-05,751.6025,812.6837,844.3326,812.40765,792.3935,837.53516,829.9625,805.82196
USA/CA/CA_1/HOUSEHOLD,2016-04-06,747.7368,829.16754,809.00806,828.59265,792.3034,803.61835,793.49805,798.91437
USA/CA/CA_1/HOUSEHOLD,2016-04-07,768.62177,811.2385,821.3653,805.949,770.2331,790.02423,800.0905,815.6253
USA/CA/CA_1/HOUSEHOLD,2016-04-08,936.02155,917.1811,949.7103,928.8965,911.62604,917.5592,932.79974,959.3584
USA/CA/CA_1/HOUSEHOLD,2016-04-09,1266.8414,1269.5874,1287.597,1271.5917,1289.5183,1287.885,1298.7831,1305.747
USA/CA/CA_1/HOUSEHOLD,2016-04-10,1188.1278,1340.0668,1315.8186,1252.8032,1338.1561,1354.957,1391.2347,1341.1854
USA/CA/CA_1/HOUSEHOLD,2016-04-11,815.2334,986.80164,964.7664,903.819,922.6521,934.8088,975.014,879.6322
USA/CA/CA_1/HOUSEHOLD,2016-04-12,754.68304,838.381,859.1184,803.7486,799.2303,788.9027,783.799,807.0786
USA/CA/CA_1/HOUSEHOLD,2016-04-13,734.0499,822.77795,815.89307,797.61237,779.67896,768.7416,763.6572,796.46625
USA/CA/CA_1/HOUSEHOLD,2016-04-14,761.4954,792.68463,806.18604,815.5896,786.2755,765.081,789.94,807.4409
USA/CA/CA_1/HOUSEHOLD,2016-04-15,928.4212,915.871,934.579,932.5743,936.8651,900.7506,936.7014,948.63794
USA/CA/CA_1/HOUSEHOLD,2016-04-16,1258.6797,1296.4034,1282.1552,1284.1625,1326.3208,1268.3108,1227.7687,1290.1234
USA/CA/CA_1/HOUSEHOLD,2016-04-17,1175.7458,1343.0027,1331.9146,1247.8293,1346.419,1345.6886,1365.3905,1317.863
USA/CA/CA_1/HOUSEHOLD,2016-04-18,812.3203,993.15094,957.78705,910.3479,944.37946,935.72144,968.2917,878.6189
USA/CA/CA_1/HOUSEHOLD,2016-04-19,751.0415,831.7297,846.6108,826.7848,866.51483,816.8992,780.0658,810.101
USA/CA/CA_1/HOUSEHOLD,2016-04-20,749.5548,864.5366,839.03033,812.3322,838.6386,799.3281,756.95154,797.86725
USA/CA/CA_1/HOUSEHOLD,2016-04-21,771.48364,820.6578,824.6909,867.25616,839.3842,789.1245,785.2454,804.82007
USA/CA/CA_1/HOUSEHOLD,2016-04-22,935.4603,912.95337,958.32404,976.70526,974.82007,907.4423,930.49866,936.9718
USA/CA/CA_1/HOUSEHOLD,2016-04-23,1246.6499,1240.89,1302.8365,1280.8778,1287.9437,1247.0731,1259.897,1270.763
USA/CA/CA_1/HOUSEHOLD,2016-04-24,1147.7883,1358.5168,1329.3374,1230.3353,1298.7676,1312.4247,1358.0858,1295.8732
USA/CA/CA_1/HOUSEHOLD/HOUSEHOLD_1,2016-03-28,612.21375,734.8713,709.9605,657.31635,663.5795,674.5825,722.5471,686.8314
USA/CA/CA_1/HOUSEHOLD/HOUSEHOLD_1,2016-03-29,564.3791,644.8601,636.6158,589.88464,573.4178,626.0919,608.2538,613.46234
USA/CA/CA_1/HOUSEHOLD/HOUSEHOLD_1,2016-03-30,569.0399,641.07086,630.4407,611.407,578.51746,605.9371,598.13635,606.7383
USA/CA/CA_1/HOUSEHOLD/HOUSEHOLD_1,2016-03-31,593.0566,674.72736,625.3651,650.345,655.6172,624.50397,606.0951,624.7831
USA/CA/CA_1/HOUSEHOLD/HOUSEHOLD_1,2016-04-01,727.8147,752.4305,743.63257,724.60034,709.59766,730.9166,702.2067,744.0704
USA/CA/CA_1/HOUSEHOLD/HOUSEHOLD_1,2016-04-02,1009.2336,1040.7498,1006.5185,1013.91296,1024.683,1031.7577,1001.3643,1018.8103
USA/CA/CA_1/HOUSEHOLD/HOUSEHOLD_1,2016-04-03,952.38165,1096.7019,1057.5798,1024.7157,1104.4153,1111.6351,1092.5447,1062.7839
USA/CA/CA_1/HOUSEHOLD/HOUSEHOLD_1,2016-04-04,640.9692,793.5621,762.61475,721.0236,748.3116,795.28687,796.56714,710.08984
USA/CA/CA_1/HOUSEHOLD/HOUSEHOLD_1,2016-04-05,578.6214,646.97754,664.15015,637.06036,624.235,660.7962,652.70856,628.47534
USA/CA/CA_1/HOUSEHOLD/HOUSEHOLD_1,2016-04-06,575.6192,655.80884,627.4335,649.4402,621.31366,623.37823,618.69183,617.6838
USA/CA/CA_1/HOUSEHOLD/HOUSEHOLD_1,2016-04-07,590.9543,635.0384,634.1978,630.63525,600.84436,613.1154,624.63477,629.44653
USA/CA/CA_1/HOUSEHOLD/HOUSEHOLD_1,2016-04-08,721.22894,716.0232,728.9244,720.33844,708.87036,710.8995,720.29456,740.1549
USA/CA/CA_1/HOUSEHOLD/HOUSEHOLD_1,2016-04-09,999.1021,999.7411,1000.9669,990.1255,1009.6019,1000.9916,1010.42084,1011.1255
USA/CA/CA_1/HOUSEHOLD/HOUSEHOLD_1,2016-04-10,953.11414,1079.2909,1048.9907,1001.4362,1066.9303,1080.26,1097.4987,1070.1895
USA/CA/CA_1/HOUSEHOLD/HOUSEHOLD_1,2016-04-11,640.5986,794.57477,769.9055,722.9951,738.24164,753.8739,787.6172,711.50287
USA/CA/CA_1/HOUSEHOLD/HOUSEHOLD_1,2016-04-12,582.8572,657.4789,674.67053,631.57416,618.4585,615.6973,637.8744,627.39124
USA/CA/CA_1/HOUSEHOLD/HOUSEHOLD_1,2016-04-13,565.57715,644.05365,634.4393,621.9425,602.891,594.1123,593.5813,611.8755
USA/CA/CA_1/HOUSEHOLD/HOUSEHOLD_1,2016-04-14,585.1659,615.5375,623.66724,640.2034,605.62964,589.47205,615.04395,617.7266
USA/CA/CA_1/HOUSEHOLD/HOUSEHOLD_1,2016-04-15,715.6666,712.49036,718.78656,727.11816,722.53864,689.8793,717.1287,726.5511
USA/CA/CA_1/HOUSEHOLD/HOUSEHOLD_1,2016-04-16,992.43506,1022.3122,995.19446,1007.9929,1033.5046,981.6147,1004.0445,992.6044
USA/CA/CA_1/HOUSEHOLD/HOUSEHOLD_1,2016-04-17,943.2737,1086.2913,1062.2482,1006.23645,1078.5453,1068.3557,1076.8718,1041.0894
USA/CA/CA_1/HOUSEHOLD/HOUSEHOLD_1,2016-04-18,637.1517,806.96423,764.955,733.33936,761.41406,753.6386,781.9033,701.67224
USA/CA/CA_1/HOUSEHOLD/HOUSEHOLD_1,2016-04-19,578.2295,660.735,664.4331,657.2187,678.2442,637.53394,610.9656,622.10004
USA/CA/CA_1/HOUSEHOLD/HOUSEHOLD_1,2016-04-20,576.2378,686.5805,654.24225,637.25323,646.28033,618.645,589.2984,605.8334
USA/CA/CA_1/HOUSEHOLD/HOUSEHOLD_1,2016-04-21,592.19293,647.029,639.84735,681.85,648.22656,607.91833,610.0869,608.8417
USA/CA/CA_1/HOUSEHOLD/HOUSEHOLD_1,2016-04-22,719.83466,708.64166,737.8869,756.8438,745.04944,698.43463,719.0937,709.7114
USA/CA/CA_1/HOUSEHOLD/HOUSEHOLD_1,2016-04-23,979.60187,977.5247,1015.24915,995.32666,1003.79877,964.0433,972.2426,964.7153
USA/CA/CA_1/HOUSEHOLD/HOUSEHOLD_1,2016-04-24,916.93085,1102.7134,1060.3148,983.34625,1043.1534,1046.4689,1077.8899,1007.59924
USA/CA/CA_1/HOUSEHOLD/HOUSEHOLD_2,2016-03-28,175.87663,173.58087,181.25484,168.97597,169.47313,165.77924,180.07878,176.45805
USA/CA/CA_1/HOUSEHOLD/HOUSEHOLD_2,2016-03-29,168.16158,166.961,169.59323,163.15579,165.00362,164.04309,167.05411,166.19318
USA/CA/CA_1/HOUSEHOLD/HOUSEHOLD_2,2016-03-30,167.83376,172.86658,176.80957,168.46648,170.0304,168.1036,165.13322,166.62949
USA/CA/CA_1/HOUSEHOLD/HOUSEHOLD_2,2016-03-31,175.56055,180.17087,178.69083,179.55865,185.43442,172.67172,171.23383,173.46855
USA/CA/CA_1/HOUSEHOLD/HOUSEHOLD_2,2016-04-01,216.96999,211.40392,218.39171,209.64891,212.28789,211.87314,203.96837,206.17023
USA/CA/CA_1/HOUSEHOLD/HOUSEHOLD_2,2016-04-02,271.5115,281.8027,283.6672,283.0759,283.0364,285.6996,284.03378,279.5297
USA/CA/CA_1/HOUSEHOLD/HOUSEHOLD_2,2016-04-03,236.77155,258.22275,260.06107,252.57481,264.9282,277.93594,287.5949,259.61908
USA/CA/CA_1/HOUSEHOLD/HOUSEHOLD_2,2016-04-04,176.24872,182.7907,188.37473,174.8802,181.80386,187.3376,192.28606,174.79575
USA/CA/CA_1/HOUSEHOLD/HOUSEHOLD_2,2016-04-05,166.82358,167.90742,173.87515,163.82547,167.28716,173.34352,170.41307,164.74777
USA/CA/CA_1/HOUSEHOLD/HOUSEHOLD_2,2016-04-06,164.73474,171.18582,176.72495,171.82732,170.90157,175.5151,168.3157,166.70876
USA/CA/CA_1/HOUSEHOLD/HOUSEHOLD_2,2016-04-07,171.11215,173.53531,180.66084,171.86972,169.41367,176.4879,172.22694,172.29001
USA/CA/CA_1/HOUSEHOLD/HOUSEHOLD_2,2016-04-08,212.10732,202.46657,216.43028,207.5599,203.68823,207.06253,204.78398,204.60167
USA/CA/CA_1/HOUSEHOLD/HOUSEHOLD_2,2016-04-09,266.69022,269.79773,280.96222,279.5226,278.3515,283.59885,281.51562,275.42273
USA/CA/CA_1/HOUSEHOLD/HOUSEHOLD_2,2016-04-10,234.02579,259.2773,263.0539,249.26091,267.58145,275.1139,284.98474,262.77664
USA/CA/CA_1/HOUSEHOLD/HOUSEHOLD_2,2016-04-11,173.12027,195.23463,191.89207,178.63046,190.78253,183.68661,193.58025,177.40793
USA/CA/CA_1/HOUSEHOLD/HOUSEHOLD_2,2016-04-12,165.83014,179.61914,181.50192,165.79614,180.58655,171.77731,167.64755,166.86226
USA/CA/CA_1/HOUSEHOLD/HOUSEHOLD_2,2016-04-13,162.12656,179.41516,181.18721,171.0974,176.6225,172.48782,163.2977,168.20103
USA/CA/CA_1/HOUSEHOLD/HOUSEHOLD_2,2016-04-14,171.02538,177.87631,182.34273,170.47322,182.21552,173.2956,170.56613,173.73236
USA/CA/CA_1/HOUSEHOLD/HOUSEHOLD_2,2016-04-15,211.46501,204.81952,215.91556,205.79176,214.9489,215.0474,206.8383,207.2291
USA/CA/CA_1/HOUSEHOLD/HOUSEHOLD_2,2016-04-16,266.8025,280.11212,283.22586,278.03537,288.90677,282.19476,282.2855,278.05743
USA/CA/CA_1/HOUSEHOLD/HOUSEHOLD_2,2016-04-17,234.14758,257.76733,264.18652,241.51646,266.65787,272.0139,282.74814,264.55862
USA/CA/CA_1/HOUSEHOLD/HOUSEHOLD_2,2016-04-18,175.86191,186.54317,190.56786,175.7716,189.54652,186.55936,193.91382,181.5915
USA/CA/CA_1/HOUSEHOLD/HOUSEHOLD_2,2016-04-19,167.92072,172.5131,181.36292,165.85356,186.68022,177.52058,166.11646,170.97418
USA/CA/CA_1/HOUSEHOLD/HOUSEHOLD_2,2016-04-20,168.43547,180.36604,183.06009,169.84373,190.57973,178.54375,163.38474,171.39774
USA/CA/CA_1/HOUSEHOLD/HOUSEHOLD_2,2016-04-21,175.3168,180.8073,184.12724,184.84937,192.03296,181.02722,171.52779,175.46346
USA/CA/CA_1/HOUSEHOLD/HOUSEHOLD_2,2016-04-22,216.70604,208.53918,218.40302,222.26076,230.6439,214.80229,207.04466,207.55298
USA/CA/CA_1/HOUSEHOLD/HOUSEHOLD_2,2016-04-23,269.03577,273.44128,283.87534,287.32828,283.19888,279.25626,277.82602,279.725
USA/CA/CA_1/HOUSEHOLD/HOUSEHOLD_2,2016-04-24,233.72572,259.21844,261.09192,248.31924,253.64973,264.87262,285.07913,268.88046
USA/CA/CA_2,2016-03-28,4059.8176,3556.3906,3659.2764,3850.9363,3810.21,3480.75,3877.2622,3984.223
USA/CA/CA_2,2016-03-29,3741.3328,3389.2693,3388.2012,3649.9468,3439.5488,3362.2798,3338.9058,3680.8613
USA/CA/CA_2,2016-03-30,3680.9993,3396.1487,3437.4553,3573.5518,3438.0068,3440.9995,3316.7349,3660.5386
USA/CA/CA_2,2016-03-31,3653.4434,3276.6265,3488.463,3672.0942,3746.349,3570.443,3438.9727,3731.6206
USA/CA/CA_2,2016-04-01,4194.704,4168.501,4154.9326,4366.961,4232.761,4159.7417,4197.269,4126.885
USA/CA/CA_2,2016-04-02,5068.972,5774.88,5630.9834,5962.753,5735.527,5787.5586,5801.958,5772.5176
USA/CA/CA_2,2016-04-03,5147.828,5628.108,5620.7896,5697.564,5720.334,5815.2627,5908.785,5824.3916
USA/CA/CA_2,2016-04-04,3930.9648,3792.8438,3709.521,4025.3955,3909.4941,3923.2554,4056.0176,3958.6133
USA/CA/CA_2,2016-04-05,3573.2764,3580.1094,3515.328,3795.4412,3467.925,3529.278,3599.885,3544.8123
USA/CA/CA_2,2016-04-06,3545.7617,3480.331,3483.699,3751.428,3531.4187,3524.8264,3457.781,3531.3447
USA/CA/CA_2,2016-04-07,3529.1348,3338.5764,3549.3801,3865.2734,3537.927,3508.8083,3482.2651,3552.9849
USA/CA/CA_2,2016-04-08,4012.8633,3953.4263,4207.633,4524.947,4236.2217,4028.1443,4231.4604,3916.6614
USA/CA/CA_2,2016-04-09,4856.948,5503.5938,5676.714,5943.6064,5700.396,5703.729,5737.2334,5471.426
USA/CA/CA_2,2016-04-10,4875.5254,5546.9233,5707.5347,5687.833,5585.6084,5604.8887,6044.0337,5599.258
USA/CA/CA_2,2016-04-11,3653.511,3664.6323,3661.471,4032.7961,3759.9626,3701.6936,4086.4314,3631.6067
USA/CA/CA_2,2016-04-12,3293.2505,3470.4421,3508.1394,3943.8657,3567.316,3368.507,3436.328,3354.0593
USA/CA/CA_2,2016-04-13,3279.5923,3506.8455,3509.74,3832.4182,3405.2512,3345.173,3286.3574,3366.6392
USA/CA/CA_2,2016-04-14,3301.2998,3235.3723,3585.713,3781.5288,3593.8354,3350.0845,3443.7559,3422.7197
USA/CA/CA_2,2016-04-15,3729.2527,3832.1746,4213.6514,4395.503,4303.968,4055.8372,4211.6953,3849.323
USA/CA/CA_2,2016-04-16,4557.124,5361.368,5521.9395,5769.8154,5731.5347,5603.2295,5696.0986,5389.7197
USA/CA/CA_2,2016-04-17,4669.3613,5310.162,5547.413,5568.4683,5434.4116,5419.358,5787.3174,5478.336
USA/CA/CA_2,2016-04-18,3405.9436,3465.3005,3604.6914,3810.5542,3655.2368,3535.6519,3994.1184,3541.5212
USA/CA/CA_2,2016-04-19,3178.1172,3281.5605,3363.507,3340.3206,3486.3096,3309.7278,3311.2659,3320.156
USA/CA/CA_2,2016-04-20,3159.015,3196.841,3367.599,3366.2231,3421.887,3348.2349,3219.7327,3352.3484
USA/CA/CA_2,2016-04-21,3221.235,3153.5066,3545.8987,3650.8984,3696.8948,3366.682,3373.5964,3429.321
USA/CA/CA_2,2016-04-22,3682.2175,4016.5918,4163.7886,4590.9346,4474.46,4056.2788,4080.4248,3954.37
USA/CA/CA_2,2016-04-23,4704.2783,5454.374,5604.215,5840.0405,5617.0205,5564.125,5562.1157,5608.899
USA/CA/CA_2,2016-04-24,4850.086,5281.039,5608.0396,5517.77,5519.7983,5321.489,5723.406,5585.5244
USA/CA/CA_2/FOODS,2016-03-28,2750.9805,2344.7373,2422.496,2541.6355,2525.1047,2310.7378,2609.7012,2671.238
USA/CA/CA_2/FOODS,2016-03-29,2499.5422,2240.1814,2254.6719,2426.8228,2311.4219,2238.2822,2205.1287,2464.839
USA/CA/CA_2/FOODS,2016-03-30,2455.0793,2249.4834,2280.4626,2365.4934,2290.7354,2298.0916,2209.747,2444.3054
USA/CA/CA_2/FOODS,2016-03-31,2425.4895,2187.8562,2308.2158,2419.5994,2493.038,2378.576,2300.264,2491.9355
USA/CA/CA_2/FOODS,2016-04-01,2751.2666,2746.8203,2741.3206,2890.3567,2812.4375,2746.9214,2776.7224,2759.1907
USA/CA/CA_2/FOODS,2016-04-02,3214.4773,3753.235,3660.2402,3918.679,3711.631,3749.9614,3734.501,3790.6238
USA/CA/CA_2/FOODS,2016-04-03,3277.0542,3634.434,3639.7615,3760.0317,3705.0999,3794.6208,3801.3347,3819.9429
USA/CA/CA_2/FOODS,2016-04-04,2610.048,2481.3384,2444.7864,2695.5452,2569.4146,2607.0742,2742.6235,2622.351
USA/CA/CA_2/FOODS,2016-04-05,2347.798,2364.1206,2319.3054,2544.8171,2310.396,2350.7703,2418.8086,2370.657
USA/CA/CA_2/FOODS,2016-04-06,2319.7915,2305.281,2321.689,2523.955,2345.2888,2365.072,2335.6455,2351.7222
USA/CA/CA_2/FOODS,2016-04-07,2310.6624,2225.0955,2364.0327,2617.899,2380.4075,2360.6582,2315.2786,2361.8772
USA/CA/CA_2/FOODS,2016-04-08,2620.0732,2612.519,2785.7988,3078.9497,2820.7244,2662.4695,2792.5442,2607.7346
USA/CA/CA_2/FOODS,2016-04-09,3065.4548,3590.2983,3701.6765,3948.9373,3721.918,3706.8965,3703.9006,3588.073
USA/CA/CA_2/FOODS,2016-04-10,3098.2231,3585.2896,3721.5828,3788.8853,3644.8794,3677.7136,3858.3157,3673.3462
