unique_id,ds,LGBMRegressor
USA/TX/TX_1/HOBBIES/HOBBIES_2,2016-03-28,24.161203771739235
USA/TX/TX_1/HOBBIES/HOBBIES_2,2016-03-29,21.541013487249494
USA/TX/TX_1/HOBBIES/HOBBIES_2,2016-03-30,21.99480007210373
USA/TX/TX_1/HOBBIES/HOBBIES_2,2016-03-31,22.02083175296349
USA/TX/TX_1/HOBBIES/HOBBIES_2,2016-04-01,25.043158344554328
USA/TX/TX_1/HOBBIES/HOBBIES_2,2016-04-02,31.781923216387437
USA/TX/TX_1/HOBBIES/HOBBIES_2,2016-04-03,30.54043191476482
USA/TX/TX_1/HOBBIES/HOBBIES_2,2016-04-04,25.930704107141747
USA/TX/TX_1/HOBBIES/HOBBIES_2,2016-04-05,25.859272879549987
USA/TX/TX_1/HOBBIES/HOBBIES_2,2016-04-06,26.39217445023871
USA/TX/TX_1/HOBBIES/HOBBIES_2,2016-04-07,26.530147800854966
USA/TX/TX_1/HOBBIES/HOBBIES_2,2016-04-08,28.358259581306676
USA/TX/TX_1/HOBBIES/HOBBIES_2,2016-04-09,34.950357253848416
USA/TX/TX_1/HOBBIES/HOBBIES_2,2016-04-10,31.91810362713063
USA/TX/TX_1/HOBBIES/HOBBIES_2,2016-04-11,24.878563149416813
USA/TX/TX_1/HOBBIES/HOBBIES_2,2016-04-12,24.745931182851123
USA/TX/TX_1/HOBBIES/HOBBIES_2,2016-04-13,27.56240836350517
USA/TX/TX_1/HOBBIES/HOBBIES_2,2016-04-14,26.802117438092132
USA/TX/TX_1/HOBBIES/HOBBIES_2,2016-04-15,28.79267405138173
USA/TX/TX_1/HOBBIES/HOBBIES_2,2016-04-16,35.112897582386054
USA/TX/TX_1/HOBBIES/HOBBIES_2,2016-04-17,33.59964245036497
USA/TX/TX_1/HOBBIES/HOBBIES_2,2016-04-18,26.017910707532593
USA/TX/TX_1/HOBBIES/HOBBIES_2,2016-04-19,26.17910508140526
USA/TX/TX_1/HOBBIES/HOBBIES_2,2016-04-20,27.56240836350517
USA/TX/TX_1/HOBBIES/HOBBIES_2,2016-04-21,26.802117438092132
USA/TX/TX_1/HOBBIES/HOBBIES_2,2016-04-22,28.79267405138173
USA/TX/TX_1/HOBBIES/HOBBIES_2,2016-04-23,35.112897582386054
USA/TX/TX_1/HOBBIES/HOBBIES_2,2016-04-24,31.12803994794005
USA/TX/TX_1/HOUSEHOLD,2016-03-28,1020.3994277717557
USA/TX/TX_1/HOUSEHOLD,2016-03-29,831.9467655527498
USA/TX/TX_1/HOUSEHOLD,2016-03-30,820.8480826669339
USA/TX/TX_1/HOUSEHOLD,2016-03-31,819.613721619809
USA/TX/TX_1/HOUSEHOLD,2016-04-01,888.3997472565297
USA/TX/TX_1/HOUSEHOLD,2016-04-02,1169.157031182978
USA/TX/TX_1/HOUSEHOLD,2016-04-03,1235.4787699365916
USA/TX/TX_1/HOUSEHOLD,2016-04-04,948.5598559892619
USA/TX/TX_1/HOUSEHOLD,2016-04-05,843.4406170978206
USA/TX/TX_1/HOUSEHOLD,2016-04-06,836.3821755149336
USA/TX/TX_1/HOUSEHOLD,2016-04-07,830.400773545132
USA/TX/TX_1/HOUSEHOLD,2016-04-08,881.8772684842463
USA/TX/TX_1/HOUSEHOLD,2016-04-09,1191.5175042659157
USA/TX/TX_1/HOUSEHOLD,2016-04-10,1254.754469002089
USA/TX/TX_1/HOUSEHOLD,2016-04-11,902.0178139235367
USA/TX/TX_1/HOUSEHOLD,2016-04-12,876.8807430885104
USA/TX/TX_1/HOUSEHOLD,2016-04-13,840.4170133105009
USA/TX/TX_1/HOUSEHOLD,2016-04-14,814.3722336196331
USA/TX/TX_1/HOUSEHOLD,2016-04-15,882.9190612929667
USA/TX/TX_1/HOUSEHOLD,2016-04-16,1197.2855358429563
USA/TX/TX_1/HOUSEHOLD,2016-04-17,1293.5627780642283
USA/TX/TX_1/HOUSEHOLD,2016-04-18,907.2000462118606
USA/TX/TX_1/HOUSEHOLD,2016-04-19,840.4844927081487
USA/TX/TX_1/HOUSEHOLD,2016-04-20,816.812414009622
USA/TX/TX_1/HOUSEHOLD,2016-04-21,836.9321704269785
USA/TX/TX_1/HOUSEHOLD,2016-04-22,883.1060202494579
USA/TX/TX_1/HOUSEHOLD,2016-04-23,1229.7183091345446
USA/TX/TX_1/HOUSEHOLD,2016-04-24,1262.651697230924
USA/TX/TX_1/HOUSEHOLD/HOUSEHOLD_1,2016-03-28,837.1015167016718
USA/TX/TX_1/HOUSEHOLD/HOUSEHOLD_1,2016-03-29,698.0618077642018
USA/TX/TX_1/HOUSEHOLD/HOUSEHOLD_1,2016-03-30,651.32400664312
USA/TX/TX_1/HOUSEHOLD/HOUSEHOLD_1,2016-03-31,645.8948260653669
USA/TX/TX_1/HOUSEHOLD/HOUSEHOLD_1,2016-04-01,721.4389690250075
USA/TX/TX_1/HOUSEHOLD/HOUSEHOLD_1,2016-04-02,892.215349660533
USA/TX/TX_1/HOUSEHOLD/HOUSEHOLD_1,2016-04-03,957.8182441727563
USA/TX/TX_1/HOUSEHOLD/HOUSEHOLD_1,2016-04-04,730.0718451535212
USA/TX/TX_1/HOUSEHOLD/HOUSEHOLD_1,2016-04-05,634.5555136256298
USA/TX/TX_1/HOUSEHOLD/HOUSEHOLD_1,2016-04-06,663.2224530622076
USA/TX/TX_1/HOUSEHOLD/HOUSEHOLD_1,2016-04-07,671.8348883373179
USA/TX/TX_1/HOUSEHOLD/HOUSEHOLD_1,2016-04-08,747.437942615594
USA/TX/TX_1/HOUSEHOLD/HOUSEHOLD_1,2016-04-09,937.6759227047437
USA/TX/TX_1/HOUSEHOLD/HOUSEHOLD_1,2016-04-10,953.6019687559618
USA/TX/TX_1/HOUSEHOLD/HOUSEHOLD_1,2016-04-11,742.730551871526
USA/TX/TX_1/HOUSEHOLD/HOUSEHOLD_1,2016-04-12,660.1803609394021
USA/TX/TX_1/HOUSEHOLD/HOUSEHOLD_1,2016-04-13,652.072237211111
USA/TX/TX_1/HOUSEHOLD/HOUSEHOLD_1,2016-04-14,655.2500846063506
USA/TX/TX_1/HOUSEHOLD/HOUSEHOLD_1,2016-04-15,714.2607994795363
USA/TX/TX_1/HOUSEHOLD/HOUSEHOLD_1,2016-04-16,921.5343069116415
USA/TX/TX_1/HOUSEHOLD/HOUSEHOLD_1,2016-04-17,962.1526768988039
USA/TX/TX_1/HOUSEHOLD/HOUSEHOLD_1,2016-04-18,721.5494111093959
USA/TX/TX_1/HOUSEHOLD/HOUSEHOLD_1,2016-04-19,638.064490455342
USA/TX/TX_1/HOUSEHOLD/HOUSEHOLD_1,2016-04-20,645.856883253592
USA/TX/TX_1/HOUSEHOLD/HOUSEHOLD_1,2016-04-21,645.0785216722522
USA/TX/TX_1/HOUSEHOLD/HOUSEHOLD_1,2016-04-22,724.0248743865482
USA/TX/TX_1/HOUSEHOLD/HOUSEHOLD_1,2016-04-23,905.856258556061
USA/TX/TX_1/HOUSEHOLD/HOUSEHOLD_1,2016-04-24,940.7896331660521
USA/TX/TX_1/HOUSEHOLD/HOUSEHOLD_2,2016-03-28,183.16697399895904
USA/TX/TX_1/HOUSEHOLD/HOUSEHOLD_2,2016-03-29,168.1925106396362
USA/TX/TX_1/HOUSEHOLD/HOUSEHOLD_2,2016-03-30,165.8707616897147
USA/TX/TX_1/HOUSEHOLD/HOUSEHOLD_2,2016-03-31,164.82960899292073
USA/TX/TX_1/HOUSEHOLD/HOUSEHOLD_2,2016-04-01,176.1918723136572
USA/TX/TX_1/HOUSEHOLD/HOUSEHOLD_2,2016-04-02,236.14843913974846
USA/TX/TX_1/HOUSEHOLD/HOUSEHOLD_2,2016-04-03,228.5280038256585
USA/TX/TX_1/HOUSEHOLD/HOUSEHOLD_2,2016-04-04,177.02145413462796
USA/TX/TX_1/HOUSEHOLD/HOUSEHOLD_2,2016-04-05,163.321592761866
USA/TX/TX_1/HOUSEHOLD/HOUSEHOLD_2,2016-04-06,164.42692869168744
USA/TX/TX_1/HOUSEHOLD/HOUSEHOLD_2,2016-04-07,166.43642635505807
USA/TX/TX_1/HOUSEHOLD/HOUSEHOLD_2,2016-04-08,176.08070546745154
USA/TX/TX_1/HOUSEHOLD/HOUSEHOLD_2,2016-04-09,219.62702293617593
USA/TX/TX_1/HOUSEHOLD/HOUSEHOLD_2,2016-04-10,214.1598370738249
USA/TX/TX_1/HOUSEHOLD/HOUSEHOLD_2,2016-04-11,166.5008268524776
USA/TX/TX_1/HOUSEHOLD/HOUSEHOLD_2,2016-04-12,159.96114983078024
USA/TX/TX_1/HOUSEHOLD/HOUSEHOLD_2,2016-04-13,163.2036695359263
USA/TX/TX_1/HOUSEHOLD/HOUSEHOLD_2,2016-04-14,163.5400633824939
USA/TX/TX_1/HOUSEHOLD/HOUSEHOLD_2,2016-04-15,173.8732857621022
USA/TX/TX_1/HOUSEHOLD/HOUSEHOLD_2,2016-04-16,219.10851748013172
USA/TX/TX_1/HOUSEHOLD/HOUSEHOLD_2,2016-04-17,209.64726258861714
USA/TX/TX_1/HOUSEHOLD/HOUSEHOLD_2,2016-04-18,165.14576633604696
USA/TX/TX_1/HOUSEHOLD/HOUSEHOLD_2,2016-04-19,155.69464141097993
USA/TX/TX_1/HOUSEHOLD/HOUSEHOLD_2,2016-04-20,159.70611495957618
USA/TX/TX_1/HOUSEHOLD/HOUSEHOLD_2,2016-04-21,162.3781988802395
USA/TX/TX_1/HOUSEHOLD/HOUSEHOLD_2,2016-04-22,177.20257723572018
USA/TX/TX_1/HOUSEHOLD/HOUSEHOLD_2,2016-04-23,219.12033988650444
USA/TX/TX_1/HOUSEHOLD/HOUSEHOLD_2,2016-04-24,211.93990271900503
USA/TX/TX_2,2016-03-28,3878.8646567469773
USA/TX/TX_2,2016-03-29,3391.476661954517
USA/TX/TX_2,2016-03-30,3428.433624739537
USA/TX/TX_2,2016-03-31,3524.9607012941956
USA/TX/TX_2,2016-04-01,4153.8965541802545
USA/TX/TX_2,2016-04-02,4958.833392034926
USA/TX/TX_2,2016-04-03,5449.001037580577
USA/TX/TX_2,2016-04-04,4175.385726933432
USA/TX/TX_2,2016-04-05,3843.7777389272287
USA/TX/TX_2,2016-04-06,3964.0559799768002
USA/TX/TX_2,2016-04-07,3903.307372582757
USA/TX/TX_2,2016-04-08,4163.212883479774
USA/TX/TX_2,2016-04-09,5231.8599779028555
USA/TX/TX_2,2016-04-10,5274.643695157718
USA/TX/TX_2,2016-04-11,4005.7958934991448
USA/TX/TX_2,2016-04-12,3843.481710859257
USA/TX/TX_2,2016-04-13,3732.596543921958
USA/TX/TX_2,2016-04-14,3690.4809457282527
USA/TX/TX_2,2016-04-15,4122.950301845311
USA/TX/TX_2,2016-04-16,4672.231655843779
USA/TX/TX_2,2016-04-17,4766.745467522705
USA/TX/TX_2,2016-04-18,3774.502943482361
USA/TX/TX_2,2016-04-19,3626.774047110636
USA/TX/TX_2,2016-04-20,3475.965166803762
USA/TX/TX_2,2016-04-21,3431.694779469596
USA/TX/TX_2,2016-04-22,4043.560403739298
USA/TX/TX_2,2016-04-23,4736.264432248649
USA/TX/TX_2,2016-04-24,4996.357534977679
USA/TX/TX_2/FOODS,2016-03-28,2566.1525810013927
USA/TX/TX_2/FOODS,2016-03-29,2444.37979026887
USA/TX/TX_2/FOODS,2016-03-30,2426.1316448289485
USA/TX/TX_2/FOODS,2016-03-31,2516.985494705147
USA/TX/TX_2/FOODS,2016-04-01,2722.5474306790616
USA/TX/TX_2/FOODS,2016-04-02,3327.4288238806357
USA/TX/TX_2/FOODS,2016-04-03,3478.9843415016294
USA/TX/TX_2/FOODS,2016-04-04,2605.3873424671815
USA/TX/TX_2/FOODS,2016-04-05,2459.7528397843334
USA/TX/TX_2/FOODS,2016-04-06,2470.885842537131
USA/TX/TX_2/FOODS,2016-04-07,2518.0815022042802
USA/TX/TX_2/FOODS,2016-04-08,2715.778206688388
USA/TX/TX_2/FOODS,2016-04-09,3114.2736963268403
USA/TX/TX_2/FOODS,2016-04-10,3340.1071292613333
USA/TX/TX_2/FOODS,2016-04-11,2493.59207946969
USA/TX/TX_2/FOODS,2016-04-12,2332.3379602333857
USA/TX/TX_2/FOODS,2016-04-13,2337.2085426374115
USA/TX/TX_2/FOODS,2016-04-14,2419.032128116077
USA/TX/TX_2/FOODS,2016-04-15,2615.9789526023333
USA/TX/TX_2/FOODS,2016-04-16,3050.6622668001155
USA/TX/TX_2/FOODS,2016-04-17,3217.839800166108
USA/TX/TX_2/FOODS,2016-04-18,2394.84283373902
USA/TX/TX_2/FOODS,2016-04-19,2253.5480123272455
USA/TX/TX_2/FOODS,2016-04-20,2190.4192332297976
USA/TX/TX_2/FOODS,2016-04-21,2243.8275245212294
USA/TX/TX_2/FOODS,2016-04-22,2500.0460983721887
USA/TX/TX_2/FOODS,2016-04-23,3090.4327109270566
USA/TX/TX_2/FOODS,2016-04-24,3088.20195287226
USA/TX/TX_2/FOODS/FOODS_1,2016-03-28,263.26998117591427
USA/TX/TX_2/FOODS/FOODS_1,2016-03-29,257.0309644147435
USA/TX/TX_2/FOODS/FOODS_1,2016-03-30,248.693721498024
USA/TX/TX_2/FOODS/FOODS_1,2016-03-31,261.0755345014413
USA/TX/TX_2/FOODS/FOODS_1,2016-04-01,281.7830284141328
USA/TX/TX_2/FOODS/FOODS_1,2016-04-02,326.9686539806176
USA/TX/TX_2/FOODS/FOODS_1,2016-04-03,285.3710970916088
USA/TX/TX_2/FOODS/FOODS_1,2016-04-04,241.2655756745127
USA/TX/TX_2/FOODS/FOODS_1,2016-04-05,237.69225822456409
USA/TX/TX_2/FOODS/FOODS_1,2016-04-06,238.9644502044248
USA/TX/TX_2/FOODS/FOODS_1,2016-04-07,237.99169968205666
USA/TX/TX_2/FOODS/FOODS_1,2016-04-08,259.64567948292785
USA/TX/TX_2/FOODS/FOODS_1,2016-04-09,301.5022631524632
USA/TX/TX_2/FOODS/FOODS_1,2016-04-10,268.02977967369543
USA/TX/TX_2/FOODS/FOODS_1,2016-04-11,215.46783259283004
USA/TX/TX_2/FOODS/FOODS_1,2016-04-12,219.26694163397622
USA/TX/TX_2/FOODS/FOODS_1,2016-04-13,228.18962960778177
USA/TX/TX_2/FOODS/FOODS_1,2016-04-14,225.378510316066
USA/TX/TX_2/FOODS/FOODS_1,2016-04-15,244.42293969294613
USA/TX/TX_2/FOODS/FOODS_1,2016-04-16,274.1801104046177
USA/TX/TX_2/FOODS/FOODS_1,2016-04-17,254.7691621204553
USA/TX/TX_2/FOODS/FOODS_1,2016-04-18,219.6335219978907
USA/TX/TX_2/FOODS/FOODS_1,2016-04-19,221.22880714254643
USA/TX/TX_2/FOODS/FOODS_1,2016-04-20,223.02230643013647
USA/TX/TX_2/FOODS/FOODS_1,2016-04-21,225.8370107525745
USA/TX/TX_2/FOODS/FOODS_1,2016-04-22,252.38332060574015
USA/TX/TX_2/FOODS/FOODS_1,2016-04-23,291.4905660288065
USA/TX/TX_2/FOODS/FOODS_1,2016-04-24,266.63465846806133
USA/TX/TX_2/FOODS/FOODS_2,2016-03-28,420.1490135794851
USA/TX/TX_2/FOODS/FOODS_2,2016-03-29,338.32284667014596
USA/TX/TX_2/FOODS/FOODS_2,2016-03-30,325.8663136072871
USA/TX/TX_2/FOODS/FOODS_2,2016-03-31,333.16526124971966
USA/TX/TX_2/FOODS/FOODS_2,2016-04-01,361.4766676320978
USA/TX/TX_2/FOODS/FOODS_2,2016-04-02,454.21789502642457
USA/TX/TX_2/FOODS/FOODS_2,2016-04-03,552.4141645139194
USA/TX/TX_2/FOODS/FOODS_2,2016-04-04,443.64026582657164
USA/TX/TX_2/FOODS/FOODS_2,2016-04-05,384.60883227449636
USA/TX/TX_2/FOODS/FOODS_2,2016-04-06,368.39664251332243
USA/TX/TX_2/FOODS/FOODS_2,2016-04-07,376.5181216715753
USA/TX/TX_2/FOODS/FOODS_2,2016-04-08,402.31813066222185
USA/TX/TX_2/FOODS/FOODS_2,2016-04-09,483.31424528779604
USA/TX/TX_2/FOODS/FOODS_2,2016-04-10,524.5166012805879
USA/TX/TX_2/FOODS/FOODS_2,2016-04-11,425.13060928762235
USA/TX/TX_2/FOODS/FOODS_2,2016-04-12,391.7158828659265
USA/TX/TX_2/FOODS/FOODS_2,2016-04-13,364.21022673390064
USA/TX/TX_2/FOODS/FOODS_2,2016-04-14,368.16853952554624
USA/TX/TX_2/FOODS/FOODS_2,2016-04-15,392.38907580400564
USA/TX/TX_2/FOODS/FOODS_2,2016-04-16,453.160383068098
USA/TX/TX_2/FOODS/FOODS_2,2016-04-17,487.3755282035613
USA/TX/TX_2/FOODS/FOODS_2,2016-04-18,411.94305022552084
USA/TX/TX_2/FOODS/FOODS_2,2016-04-19,358.2876210352148
USA/TX/TX_2/FOODS/FOODS_2,2016-04-20,348.47055095523535
USA/TX/TX_2/FOODS/FOODS_2,2016-04-21,355.6614198194887
USA/TX/TX_2/FOODS/FOODS_2,2016-04-22,377.3142085131821
USA/TX/TX_2/FOODS/FOODS_2,2016-04-23,420.757988610557
USA/TX/TX_2/FOODS/FOODS_2,2016-04-24,458.61834312823066
USA/TX/TX_2/FOODS/FOODS_3,2016-03-28,1894.889887924204
USA/TX/TX_2/FOODS/FOODS_3,2016-03-29,1759.0208841189144
USA/TX/TX_2/FOODS/FOODS_3,2016-03-30,1673.2520372473525
USA/TX/TX_2/FOODS/FOODS_3,2016-03-31,1827.4183329283
USA/TX/TX_2/FOODS/FOODS_3,2016-04-01,2032.6606134846259
USA/TX/TX_2/FOODS/FOODS_3,2016-04-02,2481.1411770384134
USA/TX/TX_2/FOODS/FOODS_3,2016-04-03,2648.2728510611046
USA/TX/TX_2/FOODS/FOODS_3,2016-04-04,1897.978861325936
USA/TX/TX_2/FOODS/FOODS_3,2016-04-05,1784.8166852060206
USA/TX/TX_2/FOODS/FOODS_3,2016-04-06,1797.8034196325025
USA/TX/TX_2/FOODS/FOODS_3,2016-04-07,1842.1987839561884
USA/TX/TX_2/FOODS/FOODS_3,2016-04-08,2055.3636429696985
USA/TX/TX_2/FOODS/FOODS_3,2016-04-09,2450.4181260950018
USA/TX/TX_2/FOODS/FOODS_3,2016-04-10,2601.482399785104
USA/TX/TX_2/FOODS/FOODS_3,2016-04-11,1888.5592657165696
USA/TX/TX_2/FOODS/FOODS_3,2016-04-12,1797.6747373281642
USA/TX/TX_2/FOODS/FOODS_3,2016-04-13,1769.214657311509
USA/TX/TX_2/FOODS/FOODS_3,2016-04-14,1807.4094332222444
USA/TX/TX_2/FOODS/FOODS_3,2016-04-15,2007.035576600261
USA/TX/TX_2/FOODS/FOODS_3,2016-04-16,2460.972574748291
USA/TX/TX_2/FOODS/FOODS_3,2016-04-17,2554.039460711042
USA/TX/TX_2/FOODS/FOODS_3,2016-04-18,1932.9706912508918
USA/TX/TX_2/FOODS/FOODS_3,2016-04-19,1790.5239577830696
USA/TX/TX_2/FOODS/FOODS_3,2016-04-20,1721.5174080001611
USA/TX/TX_2/FOODS/FOODS_3,2016-04-21,1747.230291625358
USA/TX/TX_2/FOODS/FOODS_3,2016-04-22,2057.881726750391
USA/TX/TX_2/FOODS/FOODS_3,2016-04-23,2484.5913690462903
USA/TX/TX_2/FOODS/FOODS_3,2016-04-24,2589.1392676461287
USA/TX/TX_2/HOBBIES,2016-03-28,418.1442935584468
USA/TX/TX_2/HOBBIES,2016-03-29,359.28503942563646
USA/TX/TX_2/HOBBIES,2016-03-30,330.73909656024466
USA/TX/TX_2/HOBBIES,2016-03-31,329.8667766288885
USA/TX/TX_2/HOBBIES,2016-04-01,347.8065011269475
USA/TX/TX_2/HOBBIES,2016-04-02,403.363015155557
USA/TX/TX_2/HOBBIES,2016-04-03,411.83960341090466
USA/TX/TX_2/HOBBIES,2016-04-04,335.6508092136976
USA/TX/TX_2/HOBBIES,2016-04-05,330.63258059270214
USA/TX/TX_2/HOBBIES,2016-04-06,321.9678291617191
USA/TX/TX_2/HOBBIES,2016-04-07,330.1703030886062
USA/TX/TX_2/HOBBIES,2016-04-08,343.97429919071686
USA/TX/TX_2/HOBBIES,2016-04-09,410.10133800159844
USA/TX/TX_2/HOBBIES,2016-04-10,399.577396741052
USA/TX/TX_2/HOBBIES,2016-04-11,331.09748587382154
USA/TX/TX_2/HOBBIES,2016-04-12,327.3363280416613
USA/TX/TX_2/HOBBIES,2016-04-13,315.25814933170466
USA/TX/TX_2/HOBBIES,2016-04-14,315.6516386739212
USA/TX/TX_2/HOBBIES,2016-04-15,349.27009126589115
USA/TX/TX_2/HOBBIES,2016-04-16,401.66115581618124
USA/TX/TX_2/HOBBIES,2016-04-17,391.1408812008558
USA/TX/TX_2/HOBBIES,2016-04-18,329.4027898335302
USA/TX/TX_2/HOBBIES,2016-04-19,326.58842873564294
USA/TX/TX_2/HOBBIES,2016-04-20,327.39709486382435
USA/TX/TX_2/HOBBIES,2016-04-21,317.3114806553473
USA/TX/TX_2/HOBBIES,2016-04-22,351.79158809704114
USA/TX/TX_2/HOBBIES,2016-04-23,399.4938425589697
USA/TX/TX_2/HOBBIES,2016-04-24,383.71776211569465
USA/TX/TX_2/HOBBIES/HOBBIES_1,2016-03-28,353.2196166774031
USA/TX/TX_2/HOBBIES/HOBBIES_1,2016-03-29,295.51969057357536
USA/TX/TX_2/HOBBIES/HOBBIES_1,2016-03-30,279.9692799464757
USA/TX/TX_2/HOBBIES/HOBBIES_1,2016-03-31,281.6167913369429
USA/TX/TX_2/HOBBIES/HOBBIES_1,2016-04-01,297.6343951408575
USA/TX/TX_2/HOBBIES/HOBBIES_1,2016-04-02,357.6443048630473
USA/TX/TX_2/HOBBIES/HOBBIES_1,2016-04-03,344.0105771721902
USA/TX/TX_2/HOBBIES/HOBBIES_1,2016-04-04,290.91307640120215
USA/TX/TX_2/HOBBIES/HOBBIES_1,2016-04-05,282.9349631732304
USA/TX/TX_2/HOBBIES/HOBBIES_1,2016-04-06,275.9829280736762
USA/TX/TX_2/HOBBIES/HOBBIES_1,2016-04-07,276.6348486666791
USA/TX/TX_2/HOBBIES/HOBBIES_1,2016-04-08,293.37445240792243
USA/TX/TX_2/HOBBIES/HOBBIES_1,2016-04-09,355.31729838556134
USA/TX/TX_2/HOBBIES/HOBBIES_1,2016-04-10,335.038115058474
USA/TX/TX_2/HOBBIES/HOBBIES_1,2016-04-11,283.0455861961322
USA/TX/TX_2/HOBBIES/HOBBIES_1,2016-04-12,276.50225219307595
USA/TX/TX_2/HOBBIES/HOBBIES_1,2016-04-13,266.7795644674519
USA/TX/TX_2/HOBBIES/HOBBIES_1,2016-04-14,272.11358928088146
USA/TX/TX_2/HOBBIES/HOBBIES_1,2016-04-15,292.61510531824206
USA/TX/TX_2/HOBBIES/HOBBIES_1,2016-04-16,352.772290232857
USA/TX/TX_2/HOBBIES/HOBBIES_1,2016-04-17,327.8938321620782
USA/TX/TX_2/HOBBIES/HOBBIES_1,2016-04-18,273.4095538388136
USA/TX/TX_2/HOBBIES/HOBBIES_1,2016-04-19,264.7678164418515
USA/TX/TX_2/HOBBIES/HOBBIES_1,2016-04-20,266.0607155061776
USA/TX/TX_2/HOBBIES/HOBBIES_1,2016-04-21,267.9241682769889
USA/TX/TX_2/HOBBIES/HOBBIES_1,2016-04-22,295.21735883302614
USA/TX/TX_2/HOBBIES/HOBBIES_1,2016-04-23,351.3903979494205
USA/TX/TX_2/HOBBIES/HOBBIES_1,2016-04-24,321.84601345061014
USA/TX/TX_2/HOBBIES/HOBBIES_2,2016-03-28,35.56086767878159
USA/TX/TX_2/HOBBIES/HOBBIES_2,2016-03-29,36.44356170850957
USA/TX/TX_2/HOBBIES/HOBBIES_2,2016-03-30,35.51971008854727
USA/TX/TX_2/HOBBIES/HOBBIES_2,2016-03-31,37.8849780269684
USA/TX/TX_2/HOBBIES/HOBBIES_2,2016-04-01,41.809633345635504
USA/TX/TX_2/HOBBIES/HOBBIES_2,2016-04-02,48.517948674878035
USA/TX/TX_2/HOBBIES/HOBBIES_2,2016-04-03,46.65975649743253
USA/TX/TX_2/HOBBIES/HOBBIES_2,2016-04-04,40.77801638397594
USA/TX/TX_2/HOBBIES/HOBBIES_2,2016-04-05,37.27247809051232
USA/TX/TX_2/HOBBIES/HOBBIES_2,2016-04-06,38.192249374461184
USA/TX/TX_2/HOBBIES/HOBBIES_2,2016-04-07,36.543724803604185
USA/TX/TX_2/HOBBIES/HOBBIES_2,2016-04-08,38.855148717192336
USA/TX/TX_2/HOBBIES/HOBBIES_2,2016-04-09,46.21557440309683
USA/TX/TX_2/HOBBIES/HOBBIES_2,2016-04-10,45.60052059292183
USA/TX/TX_2/HOBBIES/HOBBIES_2,2016-04-11,39.70824419146969
USA/TX/TX_2/HOBBIES/HOBBIES_2,2016-04-12,36.625536371310275
USA/TX/TX_2/HOBBIES/HOBBIES_2,2016-04-13,37.25224637001372
USA/TX/TX_2/HOBBIES/HOBBIES_2,2016-04-14,36.26006060888526
USA/TX/TX_2/HOBBIES/HOBBIES_2,2016-04-15,39.28954380840721
USA/TX/TX_2/HOBBIES/HOBBIES_2,2016-04-16,43.881442507718035
USA/TX/TX_2/HOBBIES/HOBBIES_2,2016-04-17,42.364127186085824
USA/TX/TX_2/HOBBIES/HOBBIES_2,2016-04-18,37.99699923759158
USA/TX/TX_2/HOBBIES/HOBBIES_2,2016-04-19,36.30108680042285
USA/TX/TX_2/HOBBIES/HOBBIES_2,2016-04-20,37.26491843593587
USA/TX/TX_2/HOBBIES/HOBBIES_2,2016-04-21,36.26006060888526
USA/TX/TX_2/HOBBIES/HOBBIES_2,2016-04-22,38.8342905090584
USA/TX/TX_2/HOBBIES/HOBBIES_2,2016-04-23,44.033087951710655
USA/TX/TX_2/HOBBIES/HOBBIES_2,2016-04-24,43.267480732686494
USA/TX/TX_2/HOUSEHOLD,2016-03-28,900.5226913157611
USA/TX/TX_2/HOUSEHOLD,2016-03-29,854.4110504504667
USA/TX/TX_2/HOUSEHOLD,2016-03-30,847.749967977364
USA/TX/TX_2/HOUSEHOLD,2016-03-31,867.1373544760597
USA/TX/TX_2/HOUSEHOLD,2016-04-01,960.3921966768967
USA/TX/TX_2/HOUSEHOLD,2016-04-02,1168.6998856023101
USA/TX/TX_2/HOUSEHOLD,2016-04-03,1217.680327687494
USA/TX/TX_2/HOUSEHOLD,2016-04-04,950.336732248962
USA/TX/TX_2/HOUSEHOLD,2016-04-05,857.2211453136364
USA/TX/TX_2/HOUSEHOLD,2016-04-06,884.6749557529843
USA/TX/TX_2/HOUSEHOLD,2016-04-07,901.5609369347509
USA/TX/TX_2/HOUSEHOLD,2016-04-08,1003.5463531635395
USA/TX/TX_2/HOUSEHOLD,2016-04-09,1171.30605988779
USA/TX/TX_2/HOUSEHOLD,2016-04-10,1151.027814579873
USA/TX/TX_2/HOUSEHOLD,2016-04-11,911.7029217579064
USA/TX/TX_2/HOUSEHOLD,2016-04-12,845.5976567529942
USA/TX/TX_2/HOUSEHOLD,2016-04-13,864.8959924630014
USA/TX/TX_2/HOUSEHOLD,2016-04-14,880.6605241119922
USA/TX/TX_2/HOUSEHOLD,2016-04-15,951.8437449092966
USA/TX/TX_2/HOUSEHOLD,2016-04-16,1141.247813729765
USA/TX/TX_2/HOUSEHOLD,2016-04-17,1149.3171743818639
USA/TX/TX_2/HOUSEHOLD,2016-04-18,893.1495732181631
USA/TX/TX_2/HOUSEHOLD,2016-04-19,834.9459674757952
USA/TX/TX_2/HOUSEHOLD,2016-04-20,850.9028778128214
USA/TX/TX_2/HOUSEHOLD,2016-04-21,871.4623018902928
USA/TX/TX_2/HOUSEHOLD,2016-04-22,964.4519950415638
USA/TX/TX_2/HOUSEHOLD,2016-04-23,1172.7542509914294
USA/TX/TX_2/HOUSEHOLD,2016-04-24,1117.9991259017866
